,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,dimensions,description
https://housinganywhere.com/room/ut1485034/gb/London/chapel-market?categories=studio-for-rent%2Capartment-for-rent&page=5,"Chapel Market, London",GBP 2000 - GBP 2450,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,Studio,2,Property: 35 m²,"Welcome to our elegantly decorated studio apartment in the heart of Angel, N1! This charming and conveniently located studio offers great value for your stay.

As you step inside, you'll be greeted by a cozy and well-appointed living space that has been tastefully designed to provide a comfortable and welcoming atmosphere. The open layout of the studio maximizes the use of space, creating a seamless flow between the various areas.

The living area features a comfortable sofa and a flat-screen TV..."
https://housinganywhere.com/room/ut1479456/gb/London/moy-lane?categories=studio-for-rent%2Capartment-for-rent&page=6,"Moy Lane, London",GBP 2750,0,now,6 months,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 75 m²,"Kick back and relax in this cosy, calm, stylish space furnished in a luxurious boho style. Enjoy an urban jungle of tropical plants, while running a bath and putting a natural candle on. Play your music on a beautiful scandi AudioPro speaker. This space is perfect for living and working from home, as it has a separate office with a modern standing desk and extensible sofa.

New purpose built flat, quiet, modern and clean. Stylishly decorated with quality furniture and furnishings. Large comforta..."
https://housinganywhere.com/room/ut1470034/gb/London/parsons-green?categories=studio-for-rent%2Capartment-for-rent&page=6,"Parsons Green, London",GBP 3206,0,now,6 months,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 67 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This one bedroom garden flat is situated in the idyllic area of South West London.  The property is also just 0.2 miles from Parsons Green Underground Station making this property the perfect location for your stay in London.

This beautiful South West London garden flat can comfortably accommodate up to three people. The smoke-free property ..."
https://housinganywhere.com/room/ut1470106/gb/London/atney-road?categories=studio-for-rent%2Capartment-for-rent&page=6,"Atney Road, London",GBP 3217,0,now,6 months,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 47 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This one bedroom is situated in the idyllic area of South West London.  The property is also just  0.4 miles from East Putney Underground Station making this property the perfect location for your stay in London.

Located on the first floor, this beautiful South West London flat can comfortably accommodate up to two people. The smoke-free pro..."
https://housinganywhere.com/room/ut1363513/gb/London/kings-road?categories=studio-for-rent%2Capartment-for-rent&page=6,"Kings Road, London",GBP 1875 - GBP 2700,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,Studio,2,Property: 75 m²,"Welcome to your cosy and stylish studio apartment located in the vibrant SW10 0TU area of Chelsea. This charming residence offers a comfortable and contemporary living space, complete with a private balcony that provides a tranquil outdoor retreat.

Upon entering the apartment, you'll immediately notice the thoughtfully designed layout that maximizes both space and functionality. The open-plan living area is tastefully furnished with modern décor and comfortable seating, creating a relaxing atmo..."
https://housinganywhere.com/room/ut1470069/gb/London/gowers-walk?categories=studio-for-rent%2Capartment-for-rent&page=6,"Gowers Walk, London",GBP 3248,0,now,6 months,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 47 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This 1 bedroom apartment is located on a peaceful cobbled residential street off Commercial Road, in the heart of vibrant Aldgate East, a few minutes walk from the City Of London, making it a perfect pied-à-terre for city workers. 

It is also close to The Tower Of London and Tower Bridge and 5 minutes walk from the local cafes, restaurants, ..."
https://housinganywhere.com/room/ut1397817/gb/London/saint-james-s-road?categories=studio-for-rent%2Capartment-for-rent&page=6,"Saint James's Road, London",GBP 1900 - GBP 3000,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 49 m²,"Welcome to our exquisite 1-bedroom flat in the vibrant neighborhood of Bermondsey, SE1. This stylish and contemporary apartment offers comfort and convenience in a prime location. Featuring two double beds in the spacious bedroom and a cozy living area with a sofa, it is perfect for both individuals and small groups.

The highlight of this flat is the private small patio, providing a delightful outdoor space to relax and enjoy some fresh air. The modern kitchen is fully equipped, allowing you to..."
https://housinganywhere.com/room/ut1470148/gb/London/portal-way?categories=studio-for-rent%2Capartment-for-rent&page=6,"Portal Way, London",GBP 3270,0,now,6 months,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 50 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two-bedroom apartment is situated in the idyllic area of North Acton. The property is also just 250 metres from North Acton Underground Station, making this property the perfect location for your stay in London. 

Located on the 41st floor, this beautiful London flat can comfortably accommodate up to four people. The smoke-free property ..."
https://housinganywhere.com/room/ut1470008/gb/London/portal-way?categories=studio-for-rent%2Capartment-for-rent&page=6,"Portal Way, London",GBP 3270,0,now,6 months,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 51 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This one-bedroom apartment is situated in the idyllic area of North Acton. The property is also just 250 metres from North Acton Underground Station, making this property the perfect location for your stay in London.

Located on the 51st floor, this beautiful London flat can comfortably accommodate up to two people. The smoke-free pr..."
https://housinganywhere.com/room/ut1470009/gb/London/portal-way?categories=studio-for-rent%2Capartment-for-rent&page=6,"Portal Way, London",GBP 3270,0,now,6 months,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 53 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This one-bedroom apartment is situated in the idyllic area of North Acton. The property is also just 250 metres from North Acton Underground Station, making this property the perfect location for your stay in London.

Located on the 51st floor, this beautiful London flat can comfortably accommodate up to two people. The smoke-free pr..."
https://housinganywhere.com/room/ut1458611/gb/London/benton-s-lane?categories=studio-for-rent%2Capartment-for-rent&page=6,"Benton's Lane, London",GBP 2521 - GBP 2694,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 67 m²,"This modern one-bedroom apartment in Knight's Hill is perfect for families or friends looking to stay in the city centre. It has everything you need for a pleasant stay. The property is close to various attractions, such as the Crystal Palace and Norwood Park, good restaurants and shops, and the Gipsy Hill station is just a few minutes away, so guests can easily travel and explore the city!

The space
Welcome to my home!

This property is centrally located to enjoy everything the city offers, an..."
https://housinganywhere.com/room/ut1379206/gb/London/hillbrook-road?categories=studio-for-rent%2Capartment-for-rent&page=6,"Hillbrook Road, London",GBP 2640,0,now,Rent,GBP 0,Furnished,Long term,Entire apartment,Studio,2,Property: 18 m²,"One-of-a-kind opportunity to live in this outstanding apartment!

These well-presented studio apartments come fully-furnished in a fabulous location. Situated a few minutes'' walk from Tooting Bec Underground station, Tooting Common, local amenities and shopping. The property comprises of guest area and a small garden.


Each double studio apartment consists of a double bed, private bathroom and kitchenette within the room. The accommodation also includes free Wi-Fi and weekly cleaning service.
..."
https://housinganywhere.com/room/ut1469923/gb/London/manor-place?categories=studio-for-rent%2Capartment-for-rent&page=6,"Manor Place, London",GBP 3322,0,now,6 months,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 84 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This one bedroom duplex apartment is situated in the idyllic area of Kennington just 5 minutes walk from the local cafes, restaurants and shops. The property is also just 500 metres from Kennington Underground Station, making this property the perfect location for your stay in London.

Located on the ground floor, this apartment can ..."
